#FamilyID	SampleID	FatherID	MotherID	Sex	Population	Superpopulation	is_duo	is_trio	is_quartet	is_multigen	Sample_Illumina	Father_Illumina	Mother_Illumina	Sex_char
NA18537	NA18537	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18538	NA18538	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18539	NA18539	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18541	NA18541	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18542	NA18542	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18543	NA18543	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18544	NA18544	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18545	NA18545	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18546	NA18546	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18547	NA18547	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18548	NA18548	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18549	NA18549	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18550	NA18550	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18552	NA18552	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18553	NA18553	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18555	NA18555	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18557	NA18557	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18558	NA18558	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18559	NA18559	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18560	NA18560	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18561	NA18561	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18562	NA18562	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18563	NA18563	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18564	NA18564	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18565	NA18565	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18566	NA18566	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18567	NA18567	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18570	NA18570	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18571	NA18571	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18572	NA18572	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18573	NA18573	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18574	NA18574	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18577	NA18577	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18579	NA18579	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18582	NA18582	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18591	NA18591	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18592	NA18592	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18593	NA18593	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18595	NA18595	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18596	NA18596	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18597	NA18597	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18599	NA18599	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18602	NA18602	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18603	NA18603	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18605	NA18605	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18606	NA18606	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18608	NA18608	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18609	NA18609	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18610	NA18610	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18611	NA18611	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18612	NA18612	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18613	NA18613	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18614	NA18614	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18615	NA18615	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18616	NA18616	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18617	NA18617	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18618	NA18618	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18619	NA18619	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18620	NA18620	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18621	NA18621	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18622	NA18622	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18623	NA18623	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18624	NA18624	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18625	NA18625	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18626	NA18626	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18627	NA18627	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18628	NA18628	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18629	NA18629	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18630	NA18630	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18631	NA18631	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18632	NA18632	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18633	NA18633	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18634	NA18634	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18635	NA18635	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18636	NA18636	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18637	NA18637	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18638	NA18638	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18639	NA18639	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18640	NA18640	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18641	NA18641	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18642	NA18642	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18643	NA18643	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18644	NA18644	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18645	NA18645	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18646	NA18646	0	0	2	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18647	NA18647	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18648	NA18648	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18740	NA18740	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18745	NA18745	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18747	NA18747	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18748	NA18748	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18749	NA18749	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18757	NA18757	0	0	1	CHB	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
SH094	HG00717	0	0	2	CHS	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18939	NA18939	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18940	NA18940	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18941	NA18941	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18942	NA18942	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18943	NA18943	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18944	NA18944	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18945	NA18945	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18946	NA18946	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18947	NA18947	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18948	NA18948	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18949	NA18949	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18950	NA18950	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18951	NA18951	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18952	NA18952	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18953	NA18953	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18954	NA18954	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18956	NA18956	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18957	NA18957	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18959	NA18959	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18960	NA18960	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18961	NA18961	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18962	NA18962	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18963	NA18963	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18964	NA18964	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18965	NA18965	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18966	NA18966	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18967	NA18967	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18968	NA18968	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18969	NA18969	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18970	NA18970	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18971	NA18971	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18972	NA18972	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18973	NA18973	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18974	NA18974	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18975	NA18975	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18976	NA18976	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18977	NA18977	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18978	NA18978	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18979	NA18979	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18980	NA18980	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18981	NA18981	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18982	NA18982	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18983	NA18983	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18984	NA18984	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18985	NA18985	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18986	NA18986	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18987	NA18987	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18988	NA18988	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18989	NA18989	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18990	NA18990	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18991	NA18991	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18992	NA18992	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18993	NA18993	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18994	NA18994	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18995	NA18995	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA18997	NA18997	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18998	NA18998	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA18999	NA18999	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA19000	NA19000	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19001	NA19001	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA19002	NA19002	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA19003	NA19003	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA19004	NA19004	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19005	NA19005	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19006	NA19006	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19007	NA19007	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19009	NA19009	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19010	NA19010	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA19011	NA19011	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA19012	NA19012	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19054	NA19054	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA19055	NA19055	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19056	NA19056	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19057	NA19057	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA19058	NA19058	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19059	NA19059	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA19060	NA19060	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19062	NA19062	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19063	NA19063	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19064	NA19064	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA19065	NA19065	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA19066	NA19066	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19067	NA19067	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19068	NA19068	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19070	NA19070	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19072	NA19072	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19074	NA19074	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA19075	NA19075	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19076	NA19076	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19077	NA19077	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA19078	NA19078	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA19079	NA19079	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19080	NA19080	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA19081	NA19081	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA19082	NA19082	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19083	NA19083	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19084	NA19084	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA19085	NA19085	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19086	NA19086	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19087	NA19087	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA19088	NA19088	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19089	NA19089	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA19090	NA19090	0	0	2	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA19091	NA19091	0	0	1	JPT	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN001	HG01595	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN002	HG01596	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN003	HG01597	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN004	HG01598	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN005	HG01599	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN006	HG01600	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN007	HG01840	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN008	HG01841	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN009	HG01842	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN010	HG01843	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN011	HG01844	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN012	HG01845	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN013	HG01846	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN014	HG01847	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN015	HG01848	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN016	HG01849	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN017	HG01850	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN018	HG01851	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN019	HG01852	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN020	HG01853	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN022	HG01855	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN024	HG01857	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN025	HG01858	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN026	HG01859	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN027	HG01860	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN028	HG01861	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN029	HG01862	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN030	HG01863	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN031	HG01864	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN032	HG01865	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN033	HG01866	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN034	HG01867	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN035	HG01868	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN036	HG01869	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN037	HG01870	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN038	HG01871	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN039	HG01872	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN040	HG01873	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN041	HG01874	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN045	HG01878	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN048	HG02023	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN052	HG02035	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN054	HG02040	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN056	HG02047	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN057	HG02048	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN058	HG02049	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN059	HG02050	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN062	HG02064	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN063	HG02067	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN070	HG02086	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN071	HG02087	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN072	HG02088	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN073	HG02113	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN074	HG02116	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN082	HG02138	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN083	HG02139	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN084	HG02140	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
VN085	HG02141	0	0	1	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
VN086	HG02142	0	0	2	KHV	EAS	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00171	HG00171	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00173	HG00173	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00174	HG00174	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00176	HG00176	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00177	HG00177	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00178	HG00178	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
